,itemid,name,msrp,saleprice,upc,shortdescription,longdescription,modelNumber,productUrl,customerRating,numReviews
94,39368038,Grape Solar Glacier 2.75-cu. ft. AC/DC Fridge/Freezer,699.95,528.74,855172003133,"The Grape Solar Glacier 2.75-cu. ft. AC/DC Fridge is a solar-compatible, chest-style model for disaster preparedness or mobile applications. Built with a steel cabinet for extra durability, it can operate as a refrigerator or freezer down to 0 degrees Fahrenheit (-18 degrees Celsius). A high-efficiency DC compressor allows for reliable, worry-free performance when coupled with a Grape Solar 12V PV Solar Kit. An easy to read digital display and soft-touch buttons allow easy temperature adjustment on this fridge with freezer. The turbo function allows the refrigerator to rapidly cool to the desired temperature while a memory function makes sure that the system returns to the desired temperature if the power is interrupted. This digital fridge includes two coated baskets for easy organization of contents and large ergonomic steel carrying handles, which can double as tie down points.","&lt;br&gt;&lt;b&gt;Grape Solar Glacier 2.75-cu. ft. AC/DC Fridge/Freezer:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;2.75-cu. ft. (82 quarts) of interior space&lt;/li&gt;&lt;li&gt;Extremely powerful 12V DC compressor cooling system&lt;/li&gt;&lt;li&gt;Fridge with freezer comes with DC and AC power cords&lt;/li&gt;&lt;li&gt;Multi-functional fridge/freezer settings&lt;/li&gt;&lt;li&gt;Digital fridge has a steel cabinet and steel lid&lt;/li&gt;&lt;li&gt;Large ergonomic steel handles which can double as tie-down points&lt;/li&gt;&lt;li&gt;Digital temperature control with LED display&lt;/li&gt;&lt;li&gt;Grape Solar Glacier 2.75-cu. ft. AC/DC Fridge has a compact overall size to fit almost anywhere&lt;/li&gt;&lt;li&gt;Turbo switch for quicker cooling&lt;/li&gt;&lt;li&gt;2 removable bins&lt;/li&gt;&lt;li&gt;Works with optional Grape Solar PV kit for reliable, worry-free operation anywhere&lt;/li&gt;&lt;li&gt;Model# GS-CF-2.75-FAB1&lt;/li&gt;&lt;/ul&gt;",GS-CF-2.75-FAB1,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FGrape-Solar-Glacier-2.75-cu.-ft.-AC-DC-Fridge-Freezer%2F39368038%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,5.0,1
95,42121270,Avanti RMS551SS 5. 5 Cf Sidebyside Frd Freez Ss,msrp,395.67,079841005512,The Avanti 5.5 Cu Ft Refrigerator/Freezer is perfect for those that need to store a lot without taking up a lot of space. The refrigerator's footprint is small enough for an apartment while still creating a large amount of storage space across separate refrigerator and freezer compartments. Features high-quality glass shelving that is adjustable for maximum storage flexibility.,"&lt;br /&gt;&lt;b&gt;Avanti 5.5 Cu Ft Side-by-Side Refrigerator/Freezer, Stainless Steel:&lt;/b&gt;&lt;ul&gt;  &lt;li&gt;Total capacity: 5.5 cu. ft.&lt;/li&gt;  &lt;li&gt;Refrigerator capacity: 3.3 cu. ft.&lt;/li&gt;  &lt;li&gt;Freezer capacity: 2.2 cu. ft.&lt;/li&gt;  &lt;li&gt;Full-range temperature control&lt;/li&gt;  &lt;li&gt;Door bins for additional storage&lt;/li&gt;  &lt;li&gt;2 removable, adjustable glass shelves in refrigerator section&lt;/li&gt;  &lt;li&gt;2 fixed shelves in freezer section&lt;/li&gt;  &lt;li&gt;Vegetable crisper with glass cover&lt;/li&gt;  &lt;li&gt;Interior light&lt;/li&gt;  &lt;li&gt;Space saving flush back design&lt;/li&gt;  &lt;li&gt;Recessed door handle&lt;/li&gt;  &lt;li&gt;Molded decorator top&lt;/li&gt;  &lt;li&gt;ADA-compliant&lt;/li&gt;  &lt;li&gt;Free-standing installation only: proper ventilation is required to maintain satisfactory cooling and overall performance (see owner's manual for proper installation requirements)&lt;/li&gt;  &lt;li&gt;Unit weight: 106 lbs&lt;/li&gt;  &lt;li&gt;Defrost system: partial automatic&lt;/li&gt;  &lt;li&gt;Power: 115V AC/60 Hz&lt;/li&gt;  &lt;li&gt;Unit dimensions: 31&quot;W x 23&quot;D x 33.5&quot;H&lt;/li&gt;&lt;/ul&gt;",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FAvanti-5.5-Cu-Ft-Side-by-Side-Refrigerator-Freezer-Stainless-Steel%2F42121270%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,3.0,1
96,40819173,"Food Service  Thermometer, Fridge/Freezer, -30to70F",msrp,8.62,094706153528,shortdescription,"Mechanical Food Service Thermometer, Refrigerator/Freezer, Temp. Range (F) -30 Degrees to 70 Degrees Dial Size 3 In.Standards NSF, Diameter 3 In.Stem Material Stainless SteelLens Material Glass Thermometers and TimersFreezer/Refrigeration ThermometersEasy-to-read face. 3NZR5 features HACCP guidelines on dial face and color graphics for holding zone. Can hang or stand. 3NZR7 has a 2-way hanger stand.NSF certified",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FFood-Service-Thermometer-Fridge-Freezer-30to70F%2F40819173%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
97,39082862,"Danby Designer 2.6 cu ft All Refrigerator, White",139.0,129.0,067638998994,"You can add a touch of class to any room in your home or office with this striking compact refrigerator by Danby. The Danby Designer refrigerator comes in at a height of just over two feet and features 2.6 cubic feet of cooling capacity. It's the ideal unit for floors and countertops, making it the perfect fridge for spaces such as dormitory rooms and wet bars. Finding storage room for tall bottles is no problem at all and the third-generation CanStor beverage dispenser is second to none. Accessories can easily be stored on the scratch-resistant worktop and there's no need to defrost the unit as it's done automatically.&lt;br&gt;&lt;b&gt;ENERGY STAR&lt;sup&gt;&reg;&lt;/sup&gt;&lt;/b&gt;&lt;br&gt;Products that are ENERGY STAR-qualified prevent greenhouse gas emissions by meeting strict energy efficiency guidelines set by the U.S. Environmental Protection Agency and the U.S. Department of Energy.","The ENERGY STAR name and marks are registered marks owned by the U.S. government, as part of their energy efficiency and environmental activities.&lt;br&gt;&lt;b&gt;Danby Designer 2.6 cu ft All Refrigerator, White:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;2.6 cu ft capacity white compact refrigerator&lt;/li&gt;&lt;li&gt;Energy Star compliant&lt;/li&gt;&lt;li&gt;Environmentally friendly R600a refrigerant&lt;/li&gt;&lt;li&gt;Automatic defrost system&lt;/li&gt;&lt;li&gt;The 2.6 cu ft refrigerator has 2 full width and 1 half width adjustable wire shelves&lt;/li&gt;&lt;li&gt;Tall bottle storage: great for large soda bottles&lt;/li&gt;&lt;li&gt;CanStor beverage dispensing system&lt;/li&gt;&lt;li&gt;Mechanical thermostat&lt;/li&gt;&lt;li&gt;Scratch-resistant worktop&lt;/li&gt;&lt;li&gt;Integrated door handle&lt;/li&gt;&lt;li&gt;The white compact refrigerator has a reversible door hinge&lt;/li&gt;&lt;li&gt;Smooth back design&lt;/li&gt;&lt;li&gt;The Danby Designer refrigerator has a 18-month warranty&lt;/li&gt;&lt;li&gt;Model# DAR026A1WDD&lt;/li&gt;&lt;/ul&gt;",DAR026A1WDD,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FDanby-Designer-2.6-cu-ft-All-Refrigerator-White%2F39082862%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,1.5,2
98,41517404,Miles Kimball   Ice Cube Tray With Lid,msrp,9.98,707569040125,shortdescription,"Ice Cube Tray With Lid lets you make ice cubes without spilling a drop. Covered ice tray means no more drips on the floor or in your freezer. Snap on the lid and add water through the hinged single opening. Lid keeps out fridge odors for clean, fresh-tasting ice. Dishwasher-safe plastic. 1 13/4&quot;Lx4 1/4&quot;Wx1 1/2&quot;H.",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FMiles-Kimball-Ice-Cube-Tray-With-Lid%2F41517404%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
99,40703539,1.7 cu ft Refrigerator with Camouflage-Wrapped Door,194.0,152.29,079841017997,"This 1.7 cu ft refrigerator conveniently has an auto-defrost function and is Ideal for use in RVs, boats, camper and anywhere else that has 115-volt AC or 12-volt DC power available. It is lightweight and portable, which allows for quick and easy transport. Features include full-range temperature control, a soft interior light with an on/off switch, adjustable and removable shelving and a reversible door. The tall-bottle rack, located on the camouflage-wrapped door of this 1.7 cu ft refrigerator, accommodates a 2-liter bottle. This compact unit is for freestanding installation only, as proper ventilation is required to maintain satisfactory cooling and overall performance.","&lt;br&gt; &lt;b&gt;1.7 cu ft Refrigerator with Camouflage-Wrapped Door:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;1.7 cu ft compact auto-defrost refrigerator&lt;/li&gt;&lt;li&gt;Auto-defrost refrigerator with camouflage-wrapped door for use in RVs, boats, campers and more&lt;/li&gt;&lt;li&gt;Uses 115V AC or 12V DC power&lt;/li&gt;&lt;li&gt;Lightweight and portable&lt;/li&gt;&lt;li&gt;Full-range temperature control&lt;/li&gt;&lt;li&gt;Soft interior light with on/off switch&lt;/li&gt;&lt;li&gt;Adjustable/removable shelving&lt;/li&gt;&lt;li&gt;Reversible door&lt;/li&gt;&lt;li&gt;Tall-bottle rack on door accommodates a 2-liter bottle&lt;/li&gt;&lt;li&gt;12V adapter included&lt;/li&gt;&lt;li&gt;Freestanding installation only; proper ventilation is required to maintain satisfactory cooling and overall performance&lt;/li&gt;&lt;li&gt;Dimensions: 17&quot;W x 19&quot;D x 20&quot;H&lt;/li&gt;&lt;li&gt;Portable refrigerator has a one-year warranty&lt;/li&gt;&lt;li&gt;Model# SHP1799CADIS&lt;/li&gt;&lt;/ul&gt;",SHP1799CADIS,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2F1.7-cu-ft-Refrigerator-with-Camouflage-Wrapped-Door%2F40703539%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
100,43836497,"Igloo 1.1 cu ft Upright Compact Freezer, White",119.97,115.45,058465795719,Igloo brings you the best compact refrigerators for any budget.,"&lt;br&gt;&lt;b&gt;Igloo 1.1 cu ft Upright Compact Freezer, White:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;All-white door and cabinet presents a sleek and clean look&lt;/li&gt;&lt;li&gt;Manual defrost helps keep the upright freezer clean&lt;/li&gt;&lt;li&gt;Wire shelves ensure easy loading and removal of items&lt;/li&gt;&lt;li&gt;Adjustable temperature control to select your desired temperature&lt;/li&gt;&lt;li&gt;Reversible door for versatility in product placement&lt;/li&gt;&lt;li&gt;Recessed door handle for easy access to your frozen foods&lt;/li&gt;&lt;li&gt;Flush-back design saves space in your home or office&lt;/li&gt;&lt;li&gt;Dimensions: 17.00&quot;L x 19.00&quot;W x 19.00&quot;H&lt;/li&gt;&lt;li&gt;1-year warranty&lt;/li&gt;&lt;li&gt;Model# FRF110&lt;/li&gt;&lt;/ul&gt;",FRF110,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FIgloo-1.1-cu-ft-Upright-Compact-Freezer-White%2F43836497%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
101,46335898,"Igloo 3.2 cu. ft. 2-Door Refrigerator and Freezer with  RCA 1.1-cu ft Microwave, Stainless Steel",msrp,199.0,058465747633,"Keep your groceries fresh and your beverages cold with the Igloo 3.2-Cubic Foot 2-Door Refrigerator and Freezer. It's roomy enough for your perishables, snacks and drinks, but small and sleek enough to fit almost anywhere. This compact freestanding 2-door fridge features a vegetable drawer with a glass shelf to keep your lettuce crisp, and the slide-out shelves provide additional room. Plus, the reversible door features a built-in door can holder and built-in tall bottle holder. This small refrigerator is perfect for college dorm rooms, offices, basements, rec rooms and more. The functional design and glossy stainless steel exterior lends a touch of style to your decor &mdash; even in places where space is a premium. Best of all, this compact refrigerator is CFC free and great for the environment.&lt;br&gt;Whether you cook food once each week and reheat as needed, or just need a frozen entr??e or a beverage heated in record time, the RCA 1.1-cu ft Microwave is ready, willing and able to hel","&lt;br&gt;&lt;b&gt;Igloo 3.2-Cubic Foot Refrigerator and Freezer:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Compressor cooling&lt;/li&gt;&lt;li&gt;Adjustable thermostat&lt;/li&gt;&lt;li&gt;CFC free &mdash; great for the environment&lt;/li&gt;&lt;li&gt;Flush back design&lt;/li&gt;&lt;li&gt;Reversible door&lt;/li&gt;&lt;li&gt;Built-in door can holder&lt;/li&gt;&lt;li&gt;Built-in door tall bottle holder&lt;/li&gt;&lt;li&gt;Slide-out shelves&lt;/li&gt;&lt;li&gt;Vegetable drawer with glass shelf keeps your vegetables crisp&lt;/li&gt;&lt;li&gt;Compact refrigerator has a 1-year limited warranty&lt;/li&gt;&lt;li&gt;Igloo refrigerator and freezer model #FR834&lt;/li&gt;&lt;/ul&gt;&lt;br&gt;&lt;br&gt;See all &lt;a href=&quot;http://www.walmart.com/browse/college-appliances/college-fridges,-freezers-dishwashers/1085632_1093706_1093707_1093708/&quot;&gt;fridges&lt;/a&gt; on Walmart.com. Save money. Live better.&lt;br&gt;&lt;br&gt;&lt;b&gt;RCA 1.1-cu ft Microwave, Stainless Steel:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;10 power levels&lt;/li&gt;&lt;li&gt;Speed and weight defrost&lt;/li&gt;&lt;li&gt;9 automatic cooking menus&lt;/li&gt;&lt;li&gt;12/24 hour digital clock and 99-minute digital timer&lt;/li&gt;&lt;li&gt;1000W&lt;/li&gt;&lt;li&gt;1.1-cu ft&lt;/li&gt;&lt;li&gt;1-year parts and labor warranty&lt;/li&gt;&lt;li&gt;RMW1138&lt;/li&gt;&lt;/ul&gt;&lt;br&gt;&lt;br&gt;See all &lt;a href=&quot;http://www.walmart.com/browse/appliances/microwaves/4044_90548_132950/&quot;&gt;microwaves&lt;/a&gt; on Walmart.com. Save money. Live better.",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FIgloo-3.2-cu.-ft.-2-Door-Refrigerator-and-Freezer-with-RCA-1.1-cu-ft-Microwave-Stainless-Steel%2F46335898%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
102,32687091,Avanti 2.2 Cu Ft Compact Refrigerator,214.99,182.12,079841024162,"The Avanti Energy Star 2.2 Cu Ft Refrigerator provides the functionality and features you would expect in a premium refrigerator. At only 2.2 cu. ft. it is the ideal unit to use in dorm rooms, offices and other spaces with limited room.&lt;br&gt;&lt;br&gt;&lt;b&gt;ENERGY STAR&lt;sup&gt;&reg;&lt;/sup&gt;&lt;/b&gt;&lt;br&gt;Products that are ENERGY STAR-qualified prevent greenhouse gas emissions by meeting strict energy efficiency guidelines set by the U.S. Environmental Protection Agency and the U.S. Department of Energy. The ENERGY STAR name and marks are registered marks owned by the U.S. government, as part of their energy efficiency and environmental activities.",&lt;br&gt;&lt;b&gt;Avanti 2.2 Cu Ft Compact Refrigerator:&lt;/b&gt;&lt;ul&gt;&lt;li&gt;Energy Star Compliant (meets 2014 Energy Star guidelines)&lt;/li&gt;&lt;li&gt;2.2 cu ft capacity&lt;/li&gt;&lt;li&gt;Highly energy efficient and green product&lt;/li&gt;&lt;li&gt;Green product uses completely CFC-free R600A refrigerant&lt;/li&gt;&lt;li&gt;Annual energy usage of $21&lt;/li&gt;&lt;li&gt;Auto defrost&lt;/li&gt;&lt;li&gt;Heavy-duty compressor&lt;/li&gt;&lt;li&gt;Super quiet operation&lt;/li&gt;&lt;li&gt;Rear-mounted full-range temperature control&lt;/li&gt;&lt;li&gt;Door bins for additional storage&lt;/li&gt;&lt;li&gt;10' wall-hugger cord&lt;/li&gt;&lt;li&gt;Recessed door handle&lt;/li&gt;&lt;li&gt;Reversible door: left or right swing&lt;/li&gt;&lt;li&gt;Designed for recessed installation&lt;/li&gt;&lt;li&gt;Unit weight: 38 lbs&lt;/li&gt;&lt;li&gt;Power: 110 V/60 Hz&lt;/li&gt;&lt;li&gt;Unit dimensions: 18.75&quot;W x 18.75&quot;D x 25.25&quot;H&lt;/li&gt;&lt;/ul&gt;,AR2416B,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FAvanti-AR2416B-2.2-CF-Compact-Refrigerator%2F32687091%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,4.0,1
103,26779823,Magic Chef  MCAR170B  Compact  Refrigerators  ;Black,msrp,139.99,665679004683,"&lt;p&gt;Have easy access to a cold beverage or a small snack in your office, a dorm room, or bedroom with this Magic Chef All 1.7-cu ft Refrigerator. It is ideal for keeping drinks and small food items such as fruits and salads or storing lunchtime leftovers at work. This Magic Chef compact refrigerator features a black door and black cabinet. The door offers additional storage and is reversible, which allows it to be hung on either side for convenience and ease of use. It is equipped with multiple wire shelves, an adjustable temperature thermostat control with auto-defrost function and leveling legs.&lt;br&gt;&lt;/p&gt;",&lt;p&gt;&lt;strong&gt;1.7 Cubic Foot Freestanding All-Refrigerator&lt;/strong&gt;&lt;/p&gt;&lt;p&gt;&lt;strong&gt;Features:&lt;/strong&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;1.7 cubic feet of refrigerator space&lt;/li&gt;&lt;li&gt;Leveling legs are adjustable to keep the refrigerator stable on uneven floors&lt;/li&gt;&lt;li&gt;Adjustable temperature thermostat control lets you customize the cooling temp&lt;/li&gt;&lt;li&gt;Includes two strong wire shelves to keep your food and beverages organized&lt;/li&gt;&lt;li&gt;Flush back design makes it easy to install without leaving a gap between the wall and fridge&lt;/li&gt;&lt;li&gt;Manufacturers warranty covers 1 year parts and labor and 5 years for the compressor&lt;/li&gt;&lt;/ul&gt;&lt;p&gt;&lt;strong&gt;Refrigerator Specifications:&lt;/strong&gt;&lt;/p&gt;&lt;ul&gt;&lt;li&gt;Voltage: 115/120 Volts&lt;/li&gt;&lt;li&gt;Power Source: Plug-In&lt;/li&gt;&lt;li&gt;Height: 20.1 inches&lt;/li&gt;&lt;li&gt;Depth: 17.7 inches&lt;/li&gt;&lt;li&gt;Width: 17.7 inches&lt;/li&gt;&lt;li&gt;Product Weight: 30.9 lbs.&lt;/li&gt;&lt;/ul&gt;,modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FMagic-Chef-1.7-cu-ft-All-Refrigerator%2F26779823%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,4.667,3
104,46335897,"Igloo Eraser Board Refrigerator, 3.2 cu ft with RCA 0.9 cu ft Microwave, Black",msrp,154.0,058465776572,"&lt;p&gt;Write and erase messages on this compact Igloo Eraser Board Refrigerator. The inside of the fridge includes two adjustable shelves, a 2 L bottle storage area, a door can rack, and more. The reversible door in this Igloo compact refrigerator allows either left or right hand opening. The adjustable food shelves allow you to keep your groceries in an organized way. The door rack in this 3.2 cu. ft. refrigerator offers additional storage space.&lt;/p&gt;&lt;br&gt;&lt;p&gt;Now you can give your kitchen a boost of cooking power with the RCA 0.9-Cu ft Microwave. This microwave oven is an ideal choice to defrost, cook or reheat most any food you want to make. It features six one-touch cooking functions for preparing an assortment of delicious food items. The black microwave comes with 10 different power levels, giving you a wide degree of flexibility in the kitchen. Select low power for something that does not need a lot of preparation, or you can turn it on full blast for something that requires a lot of a&lt;/p&gt;","&lt;strong&gt;Igloo Eraser Board Refrigerator, 3.2 cu ft:&lt;/strong&gt;&lt;ul class=&quot;noindent&quot;&gt;&lt;li&gt;Write and erase notes, lists and more on the door&lt;/li&gt;&lt;li&gt;2 adjustable shelves&lt;/li&gt;&lt;li&gt;2 L bottle storage in door&lt;/li&gt;&lt;li&gt;Door can rack&lt;/li&gt;&lt;li&gt;Freezer&lt;/li&gt;&lt;li&gt;Compressor cooling&lt;/li&gt;&lt;li&gt;Reversible door&lt;/li&gt;&lt;li&gt;Adjustable thermostat&lt;/li&gt;&lt;li style=&quot;list-style: none&quot;&gt;&lt;br&gt;&lt;br&gt;See all &lt;a href=&quot;http://www.walmart.com/browse/college-appliances/college-fridges,-freezers-dishwashers/1085632_1093706_1093707_1093708/&quot;&gt;fridges&lt;/a&gt; on Walmart.com. Save money. Live better.&lt;br&gt;&lt;strong&gt;&lt;br&gt;RCA RMW953 0.9-Cu ft Microwave Oven, Black:&lt;/strong&gt;&lt;/li&gt;&lt;/ul&gt;&lt;ul&gt;&lt;li&gt;900-watts of cooking power&lt;/li&gt;&lt;li&gt;Removable glass turntable&lt;/li&gt;&lt;li&gt;10 power levels&lt;/li&gt;&lt;li&gt;Black microwave lets you cook and defrost by weight&lt;/li&gt;&lt;li&gt;6 1-touch cooking functions&lt;/li&gt;&lt;li&gt;Child lock-out function&lt;/li&gt;&lt;/ul&gt;&lt;br&gt;See all &lt;a href=&quot;http://www.walmart.com/browse/appliances/microwaves/4044_90548_132950/&quot;&gt;microwaves&lt;/a&gt; on Walmart.com. Save money. Live better.",modelNumber,http://c.affil.walmart.com/t/api02?l=http%3A%2F%2Fwww.walmart.com%2Fip%2FIgloo-Eraser-Board-Refrigerator-3.2-cu-ft-with-RCA-0.9-cu-ft-Microwave-Black%2F46335897%3Faffp1%3DFI5pNROvWQUucwt5ZrH-zlvGrNUHjSYjgjhle5yENC4%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,customerRating,numReviews
