,upc,url,sku,name,modelNumber,manufacturer,salePrice,shippingCost,dollarSavings,percentSavings,bestSellingRank,customerReviewCount,customerReviewAverage,color,inStoreAvailabilityText,onlineAvailabilityText,description,shortDescription,longDescription,Details: Temperature Control Type,Details: Refrigerator Capacity,Details: Number Of Doors,Details: Freezer Compartment,Details: ENERGY STAR Certified,Details: Humidity-Controlled Crisper,Details: Refrigerator Type,Details: Thru-The-Door Dispenser,Details: Freezer Capacity,Details: Height To Top Of Refrigerator,Details: Water Filtration,Details: Ice Maker,Details: pricematch
881,850956003217,http://www.bestbuy.com/site/whynter-15-50-lb-freestanding-icemaker-stainless-steel-black/2874584.p?id=1219080024513&skuId=2874584,2874584,"Whynter - 15"" 50-Lb. Freestanding Icemaker - Stainless Steel/Black",UIM-501SS,Whynter,999.99,0.0,0.0,0.0,,,,Stainless Steel/Black,Store Pickup:,Shipping: Not Available,,"WHYNTER 15"" 50-Lb. Freestanding Icemaker: Produces up to 50 lbs. of ice in a 24-hour period; high-efficiency, CFC-free compressor; 1-switch operation; auto shutoff; reversible door swing; built-in or freestanding design","Capable of producing up to 50 lbs. of ice daily, this Whynter UIM-501SS icemaker ensures you have plenty of ice cubes on hand for large gatherings and events. The high-efficiency, CFC-free compressor offers reliable operation.",,,yes,,No,,,,,,,,
882,850956003620,http://www.bestbuy.com/site/whynter-18-bottle-wine-cooler-black-stainless-steel/2897071.p?id=1219563666305&skuId=2897071,2897071,Whynter - 18-Bottle Wine Cooler - Black/Stainless Steel,WC-181DS,Whynter,299.99,0.0,0.0,0.0,,,,Black/Stainless Steel,Store Pickup: Not Available,Shipping: Usually ships in 2 business days,,Touch controls; 2 temperature-controlled zones; 4 stainless-steel-trimmed scalloped shelves; glass door; interior lighting; freestanding design,"Keep your wine chilled with this Whynter WC-181DS wine cooler, which features 2 temperature-controlled zones and adjustable shelves to help keep up to 18 bottles organized. The glass door lets you show off your collection while maintaining a sleek look.",Digital,,yes,,No,,,,,,,,
883,891207001996,http://www.bestbuy.com/site/whynter-18-bottle-wine-refrigerator-black/2874911.p?id=1219080026144&skuId=2874911,2874911,Whynter - 18-Bottle Wine Refrigerator - Black,BWR-18SD,Whynter,519.99,0.0,0.0,0.0,,1.0,5.0,Black,Store Pickup:,Shipping: Not Available,,"Digital LED temperature control; holds up to 18 bottles of wine; 6 removable wood racks; removable humidifying tray; tempered, double-pane gray-smoked glass door; LED lighting; built-in design","Keep your wine collection on display with this 18-bottle Whynter BWR-18SD wine refrigerator, which features 6 removable wood racks to help you maximize storage capacity. The built-in design facilitates undercounter installation.",Digital,,yes,,No,,,,,,,,
884,850956003354,http://www.bestbuy.com/site/whynter-2-1-cu-ft-energy-star-stainless-steel-upright-freezer-with-lock-black-stainless-steel/5908031.p?id=1219172227188&skuId=5908031,5908031,"Whynter - 2.1 cu. ft. Energy Star Stainless Steel Upright Freezer with Lock - Black, Stainless Steel",CUF-210SS,Whynter,229.99,0.0,0.0,0.0,,,,"Black, Stainless Steel",Store Pickup:,Shipping: Not Available,,"2.10 ft&#191; - Manual Defrost - Stainless Steel, Black","Ideal for any small space where cold storage is needed, the Whynter 2.1 cu. ft. upright freezer can also be used in the kitchen, offices, garages or basements. This space-saving compact upright freezer is designed with a flush back, allowing it to fit cleanly against the wall or into corners. The Whynter 2.1 cu. ft. upright freezer features a stainless steel reversible-swing door, adjustable thermostat, two removable shelves and a lock for securing the contents. As an ENERGY STAR rated appliance, this upright freezer will help you keep your energy costs down while providing efficient freezing solutions.",,,yes,,Yes,,,,,,,,
885,850956003101,http://www.bestbuy.com/site/whynter-2-4-cu-ft-portable-compact-refrigerator-freezer-gray/2874702.p?id=1219080026017&skuId=2874702,2874702,Whynter - 2.4 Cu. Ft. Portable Compact Refrigerator/Freezer - Gray,FM-62DZ,Whynter,742.99,0.0,0.0,0.0,,,,Gray,Store Pickup:,Shipping: Usually ships in 2 business days,,"Digital control system; LED display; 2 separately controlled temperature zones; 2 removable wire baskets; operates as a refrigerator, freezer or both; requires 110V outlet or 12V power source","This Whynter FM-62DZ compact refrigerator/freezer features 2 temperature zones that can be independently adjusted from -8&#176; to 50&#176;, so you can keep food and beverages chilled or frozen. Two wire baskets keep items properly contained.",Digital,No,yes,,No,,Compact,Not Applicable,,21 inches,,,
886,891207001682,http://www.bestbuy.com/site/whynter-2-5-cu-ft-portable-compact-refrigerator-freezer-gray/2874648.p?id=1219080025618&skuId=2874648,2874648,Whynter - 2.5 Cu. Ft. Portable Compact Refrigerator/Freezer - Gray,FM-65G,Whynter,621.99,0.0,0.0,0.0,,,,Gray,Store Pickup:,Shipping: Not Available,,Digital control system; LED temperature display; stores up to one-hundred-seven 12 fl. oz. cans; 2 removable wire baskets; operates as a refrigerator or freezer,"With a portable design, this Whynter FM-65G compact refrigerator/freezer uses a 110V outlet or 12V power source, as well as a compressor cooling system, to effectively cool or freeze stored items. The insulated lid and walls maintain internal conditions.",Digital,No,yes,,No,,Compact,Not Applicable,,21 inches,,,
887,850956003224,http://www.bestbuy.com/site/whynter-20-bottle-wine-cooler-black/2874966.p?id=1219080025890&skuId=2874966,2874966,Whynter - 20-Bottle Wine Cooler - Black,WC-201TD,Whynter,176.99,0.0,23.0,11.5,,4.0,4.3,Black,Store Pickup:,Shipping: Not Available,,"Soft-touch digital control panel; holds up to 20 bottles of wine; 5 removable scalloped chrome shelves; tinted, mirrored glass door; LED lighting; countertop design","Keep your wine collection at an ideal temperature with this 20-bottle Whynter WC-201TD 20-bottle wine cooler, which features a soft-touch digital control panel for simple temperature adjustments. LED lighting keeps the interior properly illuminated.",Digital,,yes,,No,,,,,,,,
888,850956003170,http://www.bestbuy.com/site/whynter-21-bottle-wine-cooler-black/2875028.p?id=1219080017462&skuId=2875028,2875028,Whynter - 21-Bottle Wine Cooler - Black,WC-212BD,Whynter,299.99,0.0,50.0,14.29,,6.0,3.7,Black,Store Pickup:,Shipping: Usually ships in 2 business days,,"2 touch-screen control panels; holds up to 21 bottles of wine; dual temperature zones; 6 removable scalloped chrome shelves; 2 dotted, smoked-glass doors; freestanding design","This Whynter WC-212BD wine cooler features 2 temperature zones with separate touch-screen control panels for flexible storage options. Two dotted, smoked-glass doors allow you to access one zone without disturbing the other.",Digital,,yes,,No,,,,,,,,
889,891207001712,http://www.bestbuy.com/site/whynter-21-bottle-wine-cooler-black/2875037.p?id=1219080024115&skuId=2875037,2875037,Whynter - 21-Bottle Wine Cooler - Black,WC-211DZ,Whynter,302.99,0.0,47.0,13.43,,2.0,3.0,Black,Store Pickup:,Shipping: Usually ships in 2 business days,,Digital controls; holds up to 21 bottles of wine; 2 temperature zones; removable scalloped chrome shelves; glass door; LED lighting; freestanding design,"Keep your wine collection chilled in this Whynter WC-211DZ wine cooler, which features a 6-bottle upper zone and a 15-bottle lower zone to keep different varieties at a proper temperature. The glass door and LED lighting help you display your collection.",Digital,,yes,,No,,,,,,,,
890,850956003644,http://www.bestbuy.com/site/whynter-24-bottle-wine-cooler-stainless-steel-black/2898446.p?id=1219563666304&skuId=2898446,2898446,Whynter - 24-Bottle Wine Cooler - Stainless Steel/Black,WC-241DS,Whynter,349.99,0.0,0.0,0.0,,,,Stainless Steel/Black,Store Pickup: Not Available,Shipping: Usually ships in 2 business days,,Touch controls; 2 temperature-controlled zones; 6 stainless-steel-trimmed scalloped shelves; glass door; interior lighting; freestanding design,"Properly chill your wine with this Whynter WC-241DS wine cooler, which features 2 temperature-controlled zones regulated by digital controls. The 6 scalloped shelves provide space for up to 24 bottles, stylishly displayed with interior lighting.",Digital,,yes,,No,,,,,,,,
891,850956003637,http://www.bestbuy.com/site/whynter-28-bottle-wine-cooler-stainless-steel-black/2899042.p?id=1219563666303&skuId=2899042,2899042,Whynter - 28-Bottle Wine Cooler - Stainless Steel/Black,WC-282TS,Whynter,379.99,0.0,0.0,0.0,,2.0,4.5,Stainless Steel/Black,Store Pickup: Not Available,Shipping: Usually ships in 2 business days,,WHYNTER 28-Bottle Wine Cooler: Touch controls; 6 stainless-steel shelves; glass door with recessed handle; interior lighting; freestanding design,"Keep your wine properly chilled with this Whynter WC-282TS wine cooler, which provides 6 stainless-steel shelves that hold up to 28 bottles. The glass door and interior lighting help you display your collection.",Digital,,,,No,,,,,,,,
892,850956003248,http://www.bestbuy.com/site/whynter-3-1-cu-ft-energy-star-compact-refrigerator-freezer-black/5908059.p?id=1219171880119&skuId=5908059,5908059,Whynter - 3.1 cu. ft. Energy Star Compact Refrigerator/Freezer - Black,MRF-310DB,Whynter,249.99,0.0,0.0,0.0,,,,Black,Store Pickup:,Shipping: Not Available,,3.10 ft&#191; - Manual Defrost - Black,"Perfect for workplace break rooms, dorm rooms, or an additional refrigerator for your entertainment space, the Whynter MRF-310DB Compact Double Door Refrigerator/Freezer can store both fresh or frozen food and beverages. The unit also comes finished with dry-erase doors and a neon marker that can be used on the fun and writeable surface which is easily wiped clean. This space-saving compact refrigerator/freezer is designed with a flat back, allowing it to fit cleanly against the wall or into corners. It comes with added enhancements such as a bottle and can storage compartment on door, low noise level, and adjustable thermostat.",Analog,,yes,,Yes,,,,,,,,
893,850956003200,http://www.bestbuy.com/site/whynter-3-2-cu-ft-compact-refrigerator-stainless-steel/2875019.p?id=1219080020391&skuId=2875019,2875019,Whynter - 3.2 Cu. Ft. Compact Refrigerator - Stainless Steel,BOR-325FS,Whynter,699.99,0.0,0.0,0.0,,1.0,4.0,Stainless Steel,Store Pickup:,Shipping: Not Available,,"3 temperature settings; 3 removable, adjustable shelves; soft interior lighting; indoor or outdoor placement; built-in or freestanding design","With a built-in or freestanding design, this Whynter BOR-325FS compact refrigerator allows flexible placement in an indoor or outdoor location to suit your preferences. The fan-circulated compressor cooling system evenly distributes chilled air.",Analog,No,yes,No,No,No,Compact,Not Applicable,,33.5 inches,,,
894,891207001699,http://www.bestbuy.com/site/whynter-3-3-cu-ft-portable-compact-refrigerator-freezer-gray/2874693.p?id=1219080020591&skuId=2874693,2874693,Whynter - 3.3 Cu. Ft. Portable Compact Refrigerator/Freezer - Gray,FM-85G,Whynter,698.99,0.0,105.0,13.06,,,,Gray,Store Pickup:,Shipping: Usually ships in 2 business days,,Digital control system; LED temperature display; stores up to one-hundred-twenty 12 fl. oz. cans; 2 removable wire baskets; operates as refrigerator or freezer,"With an adjustable temperature range from -8&#176; to 50&#176;, this 3.3 cu. ft. Whynter FM-85G compact unit functions as either a refrigerator or a freezer to accommodate your needs. The tough, solid outer casing enables on-the-go use.",Digital,No,yes,,No,,Compact,Not Applicable,,23.5 inches,,,
895,850956003002,http://www.bestbuy.com/site/whynter-33-bottle-wine-refrigerator-black/2874984.p?id=1219080028093&skuId=2874984,2874984,Whynter - 33-Bottle Wine Refrigerator - Black,BWR-33SD,Whynter,619.99,0.0,0.0,0.0,,3.0,4.3,Black,Store Pickup:,Shipping: Not Available,,"Digital LED temperature control; holds up to 33 bottles of wine; removable wood racks; removable humidifying tray; tempered, double-pane gray-smoked glass door; LED lighting; built-in or freestanding installation","Store up to 33 wine bottles in this Whynter BWR-33SD refrigerator, which features removable wood racks to help you maximize storage space. The tempered, double-pane gray-smoked glass door and LED lighting keep your collection on display.",Digital,,yes,,No,,,,,,,,
896,850956003125,http://www.bestbuy.com/site/whynter-46-bottle-wine-refrigerator-black/2874975.p?id=1219080027119&skuId=2874975,2874975,Whynter - 46-Bottle Wine Refrigerator - Black,BWR-461DZ,Whynter,825.99,174.99,124.0,13.05,,,,Black,Store Pickup: Not Available,Shipping: Usually ships in 2 business days,,"Digital controls; holds up to 46 bottles of wine; 2 temperature zones; 5 removable wood roller shelves; tempered, double-pane gray-smoked glass door; LED track lighting; built-in design","Digital controls allow simple temperature adjustments in this Whynter BWR-461DZ wine refrigerator's 2 separate temperature zones for flexible storage. The tempered, double-pane gray-smoked glass door blocks out UV rays while preserving visibility.",Digital,,yes,,No,,,,,,,,
897,850956003491,http://www.bestbuy.com/site/whynter-90-can-beverage-refrigerator-white/8827927.p?id=1219375119955&skuId=8827927,8827927,Whynter - 90-Can Beverage Refrigerator - White,BR-091WS,Whynter,239.99,0.0,0.0,0.0,,1.0,5.0,White,Store Pickup:,Shipping: Not Available,,"Mechanical temperature control; 3 slide-out wire shelves; reversible, stainless-steel-trimmed glass door; soft LED lighting; freestanding design","This Whynter BR-091WS refrigerator features 3 slide-out wire shelves to hold up to 90 cans, so you can stock up on plenty of your favorite beverages. An internal air-cooled system with fan-forced circulation helps maintain an ideal temperature.",Analog,No,yes,,No,,Compact,Not Applicable,,24.75 inches,,,
898,850956003590,http://www.bestbuy.com/site/whynter-beverage-refrigerator-stainless-steel-black/2900021.p?id=1219563657103&skuId=2900021,2900021,Whynter - Beverage Refrigerator - Stainless Steel/Black,BR-130SB,Whynter,399.99,0.0,0.0,0.0,,1.0,4.0,Stainless Steel/Black,Store Pickup: Not Available,Special Order Delivery: Sold Out,,Analog controls; 5 removable chrome shelves; glass door with stainless-steel trim; interior LED lighting with on/off switch; freestanding design,"Keep your drinks cool with this Whynter BR-130SB beverage refrigerator, which features 5 removable chrome shelves that hold up to 120 standard 12-oz. cans or 27 wine bottles. The internal fan circulates the air to keep your collection evenly cooled.",Analog,,yes,,No,,,,,,,,
899,850956003422,http://www.bestbuy.com/site/whynter-elite-40-bottle-seamless-stainless-steel-door-dual-zone-built-in-wine-refrigerator/5908013.p?id=1219171882628&skuId=5908013,5908013,Whynter - Elite 40 Bottle Seamless Stainless Steel Door Dual Zone Built-in Wine Refrigerator,BWR-401DS,Whynter,899.99,174.99,0.0,0.0,,5.0,4.8,,Store Pickup: Not Available,Shipping: Usually ships in 2 business days,,40 Bottle(s) - 2 Zone(s),"Store your finest bottles of wine in the stylish and functional Whynter Elite Seamless Stainless Steel Door Dual Zone Built-in Wine Refrigerators. Keep both red and white wines at their optimum temperatures using this wine refrigerator's dual zone operation and wide temperature range of 41&#176;- 72&#176;F. The Whynter BWR-401DS wine refrigerator can store approximately 20 bottles in the left zone and 20 in the right zone, each adjustable using the touch controls and a digital temperature display. Using premium materials and techniques to achieve a seamless door frame, this wine storage unit sets its appearance apart from your conventional product.With an all-black cabinet, seamless stainless steel double-paned glass french door, and sliding shelves, this wine refrigerator is as alluring as it is dependable. The seamless glass door and soft interior lighting turn your wine collection into a breathtaking display. With its front ventilation design, this unit is intended for built-in installation or simply as a free-standing unit.Model: BWR-401DSCapacity: 40 standard 750ml wine bottles  Left Zone Capacity: 20 bottles   Right Zone Capacity: 20 bottles .Dual zones for storing different wine varietalsBuilt-In Installation / Free-StandingSeamless stainless steel glass french doors with sleek black cabinetLuxurious curved handlebarOpen-door warning systemTemperature memory functionSabbath mode functionTempered double-pane gray-smoked glass for enhanced UV protectionAdjustable thermostat for both zones   Left Zone : 41&#186;F-72&#186;F / 5&#186;C-22&#186;C  Right Zone : 41&#186;F-72&#186;F / 5&#186;C-22&#186;CSoft white LED Interior Light with Function mode and Showcase modePowerful fan-circulated compressor cooling ensures precise temperature distributionFahrenheit and Celsius degree optional temperature indicators11 removable pull-out sliding stainless steel-faced shelves  Left Zone - Shelf One through Six: 3 bottles capacity  - Bottom section: 2 bottles capacity  Right Zone - Top shelf section: 6 bottles capacity  - Shelf Two through Five: 3 bottles capacity  - Bottom section: 2 bottles capacityVoltage: 115V /60HzPower: 100 Watts / 1.0 Amps",,,yes,,,,,,,,,,
900,891207001163,http://www.bestbuy.com/site/whynter-sno-16-bottle-wine-refrigerator-silver/2874948.p?id=1219080022656&skuId=2874948,2874948,Whynter - SNO 16-Bottle Wine Refrigerator - Silver,WC-16S,Whynter,189.99,0.0,0.0,0.0,,,,Silver,Store Pickup:,Shipping: Usually ships in 2 business days,,Digital controls; holds up to 16 bottles of wine; 3 removable chrome metallic shelves; double-paned glass door; LED lighting,"Keep your wine collection chilled with this Whynter SNO WC-16S refrigerator, which features a 16-bottle capacity for ample storage space. A double-paned glass door features a cylinder lock with 2 keys to help keep your collection secure.",Digital,,yes,,No,,,,,,,,
